,name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
6510,MOF_net-eea_node1-N83_node2-N47_edge1-E2,2inor_1edge,eea,1.770109007,230.4038667,484.6456,1497.5612,1447.147333,9399.333333,16304.0,16706.0,13953.33333,30.66666667,78.66666667,176.0,201.3333333,296.0,989.3333333,1384.666667,1445.333333,18.24746667,59.45626667,105.5202,115.8086667,1.6722,39.1461,19.7685,43.995,6216.5,5430.0,4513.5,5499.0,1,9.5,6.5,13.0,90.5,238.0,225.5,341.0,2.8562,11.8857,9.1959,15.9894,0,-18.29,-7.83,-19.375,0,658.0,385.5,827.0,0,0,0,0,0,65.5,40.5,92.0,0,9.015,5.49,12.41,212.0073333,440.2568,692.3356,823.8003333,1193.333333,2336.0,3314.0,3487.333333,30.33333333,65.33333333,102.0,126.6666667,167.3333333,420.0,616.0,673.3333333,14.78733333,34.5992,51.54073333,58.29706667,10.3463219,12.93408571,20.34715048,22.03548571,55.99047619,70.74285714,106.6190476,105.7714286,1,1.561904762,2.285714286,2.847619048,3.104761905,6.8,9.219047619,12.34285714,0.5497,0.8888,1.244739048,1.463393333,52.76857143,114.5281905,151.0875163,200.8468981,0,0.343428571,0.906380952,1.629428571,0,0.742857143,2.580952381,5.971428571,0,0,0,0,0,-0.742857143,-1.580952381,-2.038095238,0,-0.014857143,0.019809524,0.16152381,0,-2.485714286,-5.143872857,-6.183042762,7.182742857,13.39337143,17.89977143,17.04857143,101.1428571,152.0,130.8571429,126.8571429,0.857142857,1.714285714,2.285714286,2.285714286,3.428571429,8.0,12.57142857,13.71428571,0.618685714,1.204285714,1.430228571,1.4388,138.8228571,211.8514286,252.1257143,268.6171429,0,0.28,0.577142857,0.857142857,0,0.571428571,6.857142857,7.428571429,0,0,0,0,0,-0.571428571,-1.714285714,-2.285714286,0,-0.011428571,0.12,0.108571429,0,-2.228571429,0.171428571,-2.057142857,35.64859,24.99004,35.61221,191099.0,1044.52,4333.24,0.8554,3.548656082,0.8554,0.0,3.54866,0.0,163466.0,0.0
6511,MOF_net-gar_node1-N74_node2-N45_edge1-E0,2inor_1edge,gar,3.72289071,253.52444,522.17018,1489.31596,1722.54454,7361.6,13978.4,21250.0,19737.4,33.2,82.2,175.6,237.6,278.6,876.0,1428.4,1730.8,20.20664,60.2129,110.47692,141.60944,2.19766,30.08912,21.34561,45.77971,3072.4,3012.8,5081.2,4583.2,1,6.7,6.7,12.2,53.5,133.7,188.5,253.9,2.4432,7.87644,9.49332,14.31192,0,-13.409,-7.026,-18.973,0,337.6,300.6,643.4,0,0,0,0,0,37.1,28.8,66.7,0,5.793,4.767,10.762,231.407952,489.6408,826.729024,1068.063288,936.72,2048.64,3242.08,3699.84,35.76,76.16,129.76,171.44,205.92,530.88,822.56,995.68,14.986552,36.831872,58.590384,73.31564,11.15868,10.60654286,21.50533714,21.01742857,60.25714286,57.94285714,112.7142857,107.6,1,1.257142857,2.285714286,2.542857143,1.885714286,4.971428571,7.085714286,9.6,0.540557143,0.7128,1.230902857,1.36718,37.59142857,85.94457143,125.5789449,164.6624126,0,0.750285714,1.042,1.794,0,1.657142857,2.885714286,5.057142857,0,0,0,0,0,-1.657142857,-1.885714286,-3.257142857,0,-0.033142857,0.013714286,0.027428571,0,-5.228571429,-6.058158571,-10.08182829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.84801,13.10824,18.66336,192814.0,1715.11,4368.31,0.7178,1.828202921,0.7178,0.0,1.8282,0.0,138402.0,0.0
6512,MOF_net-myd_node1-N41_node2-N21_edge1-E0,2inor_1edge,myd,7.934428175,160.96968,298.52304,813.15464,988.56,4470.6,8733.6,12412.4,9811.2,20.2,45.6,94.0,128.0,155.6,489.6,678.8,603.2,13.95956,37.27024,65.59876,79.73952,2.3376,32.9568,34.22057143,63.99771429,2580.428571,2718.0,4181.142857,4109.142857,1,7.142857143,8.571428571,15.42857143,52.0,137.7142857,197.7142857,274.8571429,2.2932,8.0748,10.2984,16.1304,0,-12.71428571,-7.302857143,-16.94285714,0,304.0,270.8571429,573.7142857,0,0,0,0,0,32.85714286,29.71428571,66.57142857,0,5.631428571,5.12,11.24,382.9822444,859.4066667,1442.268267,1854.195111,1515.777778,3589.333333,5624.0,6348.444444,61.77777778,135.1111111,229.3333333,300.8888889,364.4444444,944.0,1466.666667,1759.111111,25.86857778,65.58346667,104.5815111,128.6602222,10.45741972,12.45564702,23.53210103,22.44557183,56.25436508,67.87619048,117.4865079,96.67777778,1,1.526587302,2.746825397,2.920238095,2.732936508,7.279761905,10.73412698,11.23412698,0.548548254,0.871954722,1.449698175,1.402989881,45.6770119,114.3420992,175.0937803,182.2895285,0,0.719119048,1.345,2.035805556,0,1.54047619,4.35952381,8.213888889,0,0,0,0,0,-1.54047619,-1.69047619,-1.913888889,0,-0.030809524,0.089396825,0.285722222,0,-5.293571429,-6.726161865,-6.390565667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,27.44426,22.39247,26.73388,153293.0,1217.1,5294.09,0.8254,3.59027225,0.8254,0.0,3.59028,0.0,126528.0,0.0
6513,MOF_net-gar_node1-N74_node2-N30_edge1-E13,2inor_1edge,gar,3.918018465,154.48356,290.1864,853.25144,708.93504,6460.8,11078.4,15219.2,11059.2,17.2,44.4,88.0,90.8,153.2,476.4,636.8,564.8,13.48664,39.7792,62.75848,62.49864,2.2335,27.84,17.09745,37.24131,2822.4,2524.8,4147.2,3379.2,1,5.9,5.1,9.0,39.1,93.7,114.1,148.3,2.52528,7.00956,7.59804,10.95384,0,-11.729,-4.626,-14.029,0,275.2,196.2,427.4,0,0,0,0,0,25.1,13.6,33.1,0,5.241,3.431,7.802,254.9227333,536.231,850.2104,1078.515333,1061.333333,2296.0,3360.0,3613.333333,39.33333333,83.33333333,132.0,174.6666667,215.3333333,542.0,788.0,889.3333333,17.00073333,40.9486,61.34973333,72.34706667,11.47819333,9.7903,20.09889333,17.9894,62.13333333,53.6,109.3333333,95.2,1,1.133333333,2.0,2.133333333,1.533333333,3.8,4.933333333,7.2,0.5369,0.6391,1.101053333,1.166293333,34.73,72.39533333,99.14,135.6107124,0,0.712,0.830666667,1.708,0,1.6,1.866666667,4.4,0,0,0,0,0,-1.6,-1.866666667,-3.466666667,0,-0.032,-0.037333333,-0.021333333,0,-4.8,-5.6,-10.29428133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,27.03433,20.89542,27.03433,399680.0,1075.41,6045.97,0.8753,4.920954394,0.8753,0.0,4.92095,0.0,349840.0,0.0
6514,MOF_net-gar_node1-N55_node2-N12_edge1-E1,2inor_1edge,gar,1.171129748,124.45974,216.37344,637.02248,557.6808,4793.6,8547.2,10871.2,7772.8,14.2,33.6,66.4,70.4,116.0,364.8,471.2,416.0,10.39126,29.2504,45.736,46.11232,2.0313,28.44737143,17.0388,41.57828571,2950.857143,2785.142857,4022.285714,3859.428571,1,6.285714286,5.142857143,10.28571429,43.42857143,105.1428571,125.7142857,173.7142857,2.3101,7.216971429,6.955828571,11.94365714,0,-12.66285714,-5.314285714,-16.20571429,0,308.5714286,215.4285714,491.4285714,0,0,0,0,0,28.57142857,16.0,43.42857143,0,5.222857143,3.468571429,8.137142857,371.6727333,808.061,1289.8304,1673.115333,1501.333333,3400.0,4992.0,5593.333333,59.33333333,127.3333333,204.0,274.6666667,331.3333333,842.0,1244.0,1453.333333,25.21073333,62.1082,94.18253333,113.8450667,11.38934167,10.044875,19.97221667,18.10075,61.66666667,55.0,108.6666667,95.0,1,1.166666667,2.0,2.166666667,1.666666667,4.0,5.166666667,7.5,0.5379,0.65835,1.102566667,1.176816667,36.39,75.52166667,101.93,139.5683905,0,0.6675,0.815833333,1.69,0,1.5,1.833333333,4.5,0,0,0,0,0,-1.5,-1.833333333,-3.333333333,0,-0.03,-0.036666667,-0.006666667,0,-4.5,-5.5,-9.867851667,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,24.3497,18.2675,24.3497,398803.0,1370.89,6067.91,0.7901,3.497193747,0.7901,0.0,3.49719,0.0,315094.0,0.0
6515,MOF_net-gar_node1-N73_node2-N58_edge1-E15,2inor_1edge,gar,1.355371263,154.50388,277.30656,659.378,600.10688,6858.4,10195.2,8422.4,8115.2,17.2,41.6,68.8,75.2,126.4,352.0,392.0,396.8,13.32248,35.956,47.39768,49.2064,2.24366,24.62004,13.6221,28.10102,3021.2,2304.0,1286.4,2720.0,1,5.2,3.8,7.0,29.2,64.0,63.6,104.0,2.4432,6.05376,4.63848,8.41464,0,-10.256,-4.348,-10.672,0,253.6,191.6,352.4,0,0,0,0,0,18.0,9.8,21.8,0,4.444,3.098,5.882,287.2877333,607.121,982.7504,1226.945333,1137.333333,2488.0,3684.0,4137.333333,45.33333333,95.33333333,156.0,198.6666667,251.3333333,626.0,908.0,1081.333333,18.73413333,45.5994,68.87533333,83.47266667,11.47819333,9.7903,20.09889333,17.9894,62.13333333,53.6,109.3333333,95.2,1,1.133333333,2.0,2.133333333,1.533333333,3.8,4.933333333,7.2,0.5369,0.6391,1.101053333,1.166293333,34.73,72.39533333,99.14,135.6107124,0,0.712,0.830666667,1.708,0,1.6,1.866666667,4.4,0,0,0,0,0,-1.6,-1.866666667,-3.466666667,0,-0.032,-0.037333333,-0.021333333,0,-4.8,-5.6,-10.29428133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.11517,20.5853,25.96934,410286.0,1151.15,6201.47,0.857,4.616835017,0.857,0.0,4.61684,0.0,351615.0,0.0
6516,MOF_net-gar_node1-N18_node2-N48_edge1-E13,2inor_1edge,gar,8.043020992,247.7169,510.396735,1332.10843,1597.793105,5244.6,11047.8,13916.5,14482.25,32.0,77.75,157.7,215.7,251.45,751.7,1144.6,1345.8,19.0454,55.196015,97.31131,124.1059,2.69664,31.51104,23.20404,44.60532,2025.0,2296.8,2138.4,3162.6,1,6.3,6.3,10.6,45.9,108.9,137.7,189.9,2.08152,6.95226,7.64694,11.60292,0,-11.6,-6.267,-14.467,0,250.9,249.3,449.6,0,0,0,0,0,31.1,25.2,49.1,0,4.819,4.305,8.35,246.7884932,520.7090097,825.3859262,1044.886713,1025.76699,2228.038835,3257.514563,3499.339806,38.15533981,80.93203883,128.1941748,169.184466,209.1262136,526.368932,765.1650485,861.2427184,16.47976117,39.75652039,59.55829515,70.05204078,11.15868,10.60654286,21.50533714,21.01742857,60.25714286,57.94285714,112.7142857,107.6,1,1.257142857,2.285714286,2.542857143,1.885714286,4.971428571,7.085714286,9.6,0.540557143,0.7128,1.230902857,1.36718,37.59142857,85.94457143,125.5789449,164.6624126,0,0.750285714,1.042,1.794,0,1.657142857,2.885714286,5.057142857,0,0,0,0,0,-1.657142857,-1.885714286,-3.257142857,0,-0.033142857,0.013714286,0.027428571,0,-5.228571429,-6.058158571,-10.08182829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.31331,22.22441,26.31331,399600.0,1109.02,5769.21,0.8566,4.456097092,0.8566,0.0,4.45609,0.0,342297.0,0.0
6517,MOF_net-gar_node1-N79_node2-N43_edge1-E14,2inor_1edge,gar,7.943351718,408.64512,866.75514,2012.68388,2598.67334,5124.8,11538.4,18072.4,20061.0,60.8,143.4,276.4,390.0,450.2,1378.8,2285.2,2950.0,33.12352,92.6753,170.69828,227.59628,1.0803,19.6326,18.77715,44.1786,1030.75,1285.75,1975.75,2129.75,1,5.5,8.5,15.5,37.0,110.0,173.5,247.0,2.0407,6.0507,11.46235,15.9224,0,-12.2575,-8.925,-25.6625,0,126.75,119.25,261.75,0,0,0,0,0,19.25,19.5,49.75,0,4.165,4.17,11.415,219.768048,473.77776,738.611392,891.96012,918.48,2048.64,2908.0,3056.64,33.84,72.32,112.48,140.72,184.8,457.92,649.76,707.68,14.751352,35.67872,52.355568,59.17868,10.832645,11.443125,21.75790333,25.24007667,58.35,62.4,104.7333333,101.4666667,1,1.383333333,2.566666667,3.183333333,2.25,6.15,9.1,10.03333333,0.544286667,0.787838333,1.31255,1.464181667,40.6265,99.68483333,152.2735532,173.504864,0,0.782,1.579,2.5945,0,1.7,5.4,10.65,0,0,0,0,0,-1.7,-2.133333333,-2.483333333,0,-0.034,0.125333333,0.370333333,0,-5.61,-7.049984667,-7.379961667,8.31744,13.9536,26.6304,29.84976,44.1,75.6,109.2,126.0,0.9,1.8,3.6,3.9,3.6,10.8,16.8,17.4,0.50625,1.0395,1.719,1.88325,49.284,150.516,240.7111368,248.4811368,0,0.882,2.184,2.037,0,1.8,9.6,9.3,0,0,0,0,0,-1.8,-1.2,-0.9,0,-0.036,0.408,0.414,0,-7.02,-5.888532,-4.718532,24.54414,17.15029,24.54414,332541.0,1348.38,5460.01,0.8007,3.242291106,0.8007,0.0,3.24229,0.0,266266.0,0.0
6518,MOF_net-gar_node1-N74_node2-N45_edge1-E5,2inor_1edge,gar,6.871574562,251.25594,516.349805,1478.61801,1708.261515,7354.2,13956.2,21211.5,19610.55,32.8,81.25,173.9,235.1,275.95,868.7,1413.9,1704.7,20.06068,59.772845,109.71921,140.41154,2.19766,30.08912,21.34561,45.77971,3072.4,3012.8,5081.2,4583.2,1,6.7,6.7,12.2,53.5,133.7,188.5,253.9,2.4432,7.87644,9.49332,14.31192,0,-13.409,-7.026,-18.973,0,337.6,300.6,643.4,0,0,0,0,0,37.1,28.8,66.7,0,5.793,4.767,10.762,171.9503802,349.686297,555.818598,685.8877525,755.980198,1562.138614,2327.247525,2450.534653,25.16831683,53.06930693,83.6039604,107.9405941,136.6732673,342.4158416,497.6237624,547.6039604,11.33211683,26.68682772,40.02052673,46.31658416,11.15868,10.60654286,21.50533714,21.01742857,60.25714286,57.94285714,112.7142857,107.6,1,1.257142857,2.285714286,2.542857143,1.885714286,4.971428571,7.085714286,9.6,0.540557143,0.7128,1.230902857,1.36718,37.59142857,85.94457143,125.5789449,164.6624126,0,0.750285714,1.042,1.794,0,1.657142857,2.885714286,5.057142857,0,0,0,0,0,-1.657142857,-1.885714286,-3.257142857,0,-0.033142857,0.013714286,0.027428571,0,-5.228571429,-6.058158571,-10.08182829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.13366,10.30088,15.83021,133804.0,1952.62,4009.28,0.6845,1.405469113,0.6845,0.0,1.40547,0.0,91589.2,0.0
6519,MOF_net-eea_node1-N83_node2-N47_edge1-E8,2inor_1edge,eea,1.065908556,230.4038667,484.6456,1497.5612,1447.147333,9399.333333,16304.0,16706.0,13953.33333,30.66666667,78.66666667,176.0,201.3333333,296.0,989.3333333,1384.666667,1445.333333,18.24746667,59.45626667,105.5202,115.8086667,1.6722,39.1461,19.7685,43.995,6216.5,5430.0,4513.5,5499.0,1,9.5,6.5,13.0,90.5,238.0,225.5,341.0,2.8562,11.8857,9.1959,15.9894,0,-18.29,-7.83,-19.375,0,658.0,385.5,827.0,0,0,0,0,0,65.5,40.5,92.0,0,9.015,5.49,12.41,254.9227333,536.231,850.2104,1078.515333,1061.333333,2296.0,3360.0,3613.333333,39.33333333,83.33333333,132.0,174.6666667,215.3333333,542.0,788.0,889.3333333,17.00073333,40.9486,61.34973333,72.34706667,10.3463219,12.93408571,20.34715048,22.03548571,55.99047619,70.74285714,106.6190476,105.7714286,1,1.561904762,2.285714286,2.847619048,3.104761905,6.8,9.219047619,12.34285714,0.5497,0.8888,1.244739048,1.463393333,52.76857143,114.5281905,151.0875163,200.8468981,0,0.343428571,0.906380952,1.629428571,0,0.742857143,2.580952381,5.971428571,0,0,0,0,0,-0.742857143,-1.580952381,-2.038095238,0,-0.014857143,0.019809524,0.16152381,0,-2.485714286,-5.143872857,-6.183042762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.92863,35.19719,48.92863,374732.0,687.722,5404.89,0.9188,7.220942935,0.9188,0.0,7.22095,0.0,344303.0,0.0
6520,MOF_net-gar_node1-N74_node2-N12_edge1-E13,2inor_1edge,gar,3.639236824,154.6542,294.02112,855.25808,711.77904,7172.0,11772.8,16266.4,11574.4,17.2,44.4,88.0,90.8,153.2,476.4,636.8,564.8,13.26904,39.02656,62.04808,61.93288,2.31882,28.79868,17.64177,38.50311,3178.0,2698.4,4586.8,3608.8,1,5.9,5.1,9.0,39.1,93.7,114.1,148.3,2.41648,6.8214,7.36604,10.66456,0,-11.441,-4.446,-13.597,0,297.6,210.2,461.0,0,0,0,0,0,25.1,13.6,33.1,0,4.985,3.271,7.418,254.9227333,536.231,850.2104,1078.515333,1061.333333,2296.0,3360.0,3613.333333,39.33333333,83.33333333,132.0,174.6666667,215.3333333,542.0,788.0,889.3333333,17.00073333,40.9486,61.34973333,72.34706667,11.47819333,9.7903,20.09889333,17.9894,62.13333333,53.6,109.3333333,95.2,1,1.133333333,2.0,2.133333333,1.533333333,3.8,4.933333333,7.2,0.5369,0.6391,1.101053333,1.166293333,34.73,72.39533333,99.14,135.6107124,0,0.712,0.830666667,1.708,0,1.6,1.866666667,4.4,0,0,0,0,0,-1.6,-1.866666667,-3.466666667,0,-0.032,-0.037333333,-0.021333333,0,-4.8,-5.6,-10.29428133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.39866,22.51362,28.28728,401801.0,1047.23,5828.66,0.8784,4.88899031,0.8784,0.0,4.88899,0.0,352942.0,0.0
6521,MOF_net-gar_node1-N78_node2-N45_edge1-E8,2inor_1edge,gar,10.68676696,241.72696,484.89455,1350.03338,1643.90585,5623.6,11745.2,16886.6,17755.7,31.8,76.7,161.4,226.6,254.1,793.0,1298.6,1630.6,19.02582,55.02287,100.11762,134.32556,2.1175,26.312,19.41775,45.27655,2230.0,2480.0,3472.0,4054.0,1,6.1,6.1,12.2,47.5,119.0,170.5,244.3,2.15862,6.96759,7.90419,13.77642,0,-12.443,-7.11,-19.141,0,275.8,262.8,567.8,0,0,0,0,0,32.9,26.4,64.0,0,4.986,4.41,10.048,192.9409961,394.876,621.8436706,769.8270314,823.4901961,1717.647059,2503.294118,2629.960784,28.90196078,60.54901961,94.82352941,122.8627451,155.372549,387.2941176,553.6470588,607.1372549,12.68627843,29.95934118,44.34843137,51.13332157,11.1158408,10.72928437,21.44426089,21.07111518,60.03214286,58.61785714,112.3928571,107.5035714,1,1.273214286,2.285714286,2.558928571,1.95,5.067857143,7.198214286,9.744642857,0.541039286,0.72208125,1.2316325,1.37225375,38.39178571,87.45191071,126.9241234,166.5705789,0,0.728830357,1.034848214,1.785321429,0,1.608928571,2.869642857,5.105357143,0,0,0,0,0,-1.608928571,-1.869642857,-3.192857143,0,-0.032178571,0.014035714,0.0345,0,-5.083928571,-6.009944286,-9.876228268,2.535771429,1.879714286,4.415485714,3.759428571,13.71428571,10.28571429,24.0,20.57142857,0.214285714,0.214285714,0.428571429,0.428571429,0.214285714,0.642857143,0.857142857,1.285714286,0.114192857,0.12045,0.234642857,0.2409,6.019285714,12.83357143,18.85285714,25.66714286,0,0.190714286,0.190714286,0.381428571,0,0.428571429,0.428571429,0.857142857,0,0,0,0,0,-0.428571429,-0.428571429,-0.857142857,0,-0.008571429,-0.008571429,-0.017142857,0,-1.285714286,-1.285714286,-2.571428571,19.29538,14.28581,19.29538,190131.0,1674.58,4855.77,0.7612,2.207253315,0.7612,0.0,2.20725,0.0,144728.0,0.0
6522,MOF_net-eea_node1-N66_node2-N47_edge1-E13,2inor_1edge,eea,3.07286074,212.0483333,433.6433333,1112.149867,1328.758267,6714.0,10560.0,13884.66667,14241.33333,28.66666667,68.0,136.0,186.6666667,220.0,680.0,1111.333333,1418.666667,17.70026667,48.37386667,83.39473333,108.7002667,2.384066667,22.77333333,15.406,33.8516,2859.0,2236.0,2841.0,3330.0,1,5.0,4.666666667,9.0,37.66666667,95.33333333,133.3333333,187.3333333,2.401066667,5.933466667,6.341066667,10.64146667,0,-9.82,-5.196666667,-13.47333333,0,251.3333333,227.0,475.3333333,0,0,0,0,0,25.66666667,20.33333333,49.33333333,0,4.39,3.676666667,8.11,254.9227333,536.231,850.2104,1078.515333,1061.333333,2296.0,3360.0,3613.333333,39.33333333,83.33333333,132.0,174.6666667,215.3333333,542.0,788.0,889.3333333,17.00073333,40.9486,61.34973333,72.34706667,11.15868,10.60654286,21.50533714,21.01742857,60.25714286,57.94285714,112.7142857,107.6,1,1.257142857,2.285714286,2.542857143,1.885714286,4.971428571,7.085714286,9.6,0.540557143,0.7128,1.230902857,1.36718,37.59142857,85.94457143,125.5789449,164.6624126,0,0.750285714,1.042,1.794,0,1.657142857,2.885714286,5.057142857,0,0,0,0,0,-1.657142857,-1.885714286,-3.257142857,0,-0.033142857,0.013714286,0.027428571,0,-5.228571429,-6.058158571,-10.08182829,3.381028571,2.506285714,5.887314286,5.012571429,18.28571429,13.71428571,32.0,27.42857143,0.285714286,0.285714286,0.571428571,0.571428571,0.285714286,0.857142857,1.142857143,1.714285714,0.152257143,0.1606,0.312857143,0.3212,8.025714286,17.11142857,25.13714286,34.22285714,0,0.254285714,0.254285714,0.508571429,0,0.571428571,0.571428571,1.142857143,0,0,0,0,0,-0.571428571,-0.571428571,-1.142857143,0,-0.011428571,-0.011428571,-0.022857143,0,-1.714285714,-1.714285714,-3.428571429,51.37714,35.33106,51.37714,439508.0,614.668,5713.09,0.9289,8.633782264,0.9289,0.0,8.63375,0.0,408259.0,0.0
