,name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
5644,MOF_net-eea_node1-N33_node2-orgN14_edge1-E15,1inor_1org_1edge,eea,0.697704295,196.9032,347.85,1076.4128,1012.2,8994.0,14904.0,13064.0,13248.0,22.0,56.0,112.0,128.0,196.0,592.0,668.0,704.0,16.7828,50.47,75.5996,83.0704,1.44,27.828,15.3,34.872,3969.0,3402.0,1890.0,4284.0,1,7.0,5.0,10.0,49.0,112.0,105.0,182.0,2.8224,8.652,6.468,12.6672,0,-14.79,-6.75,-17.06,0,387.0,285.0,562.0,0,0,0,0,0,33.0,20.0,44.0,0,6.61,4.55,9.26,1000.0141,2235.534,3654.7956,4769.218,3799.0,9012.0,13476.0,15736.0,166.0,358.0,594.0,788.0,952.0,2418.0,3618.0,4444.0,67.5094,170.6166,263.581,329.954,11.07201429,10.95407143,19.5198,18.49842857,60.0,60.0,106.2857143,94.28571429,1,1.285714286,2.0,2.285714286,2.142857143,4.714285714,6.0,8.571428571,0.541471429,0.7271,1.107971429,1.2144,42.31857143,86.68714286,111.8942857,153.7029551,0,0.508571429,0.762857143,1.625714286,0,1.142857143,1.714285714,4.857142857,0,0,0,0,0,-1.142857143,-1.714285714,-2.857142857,0,-0.022857143,-0.034285714,0.045714286,0,-3.428571429,-5.142857143,-8.344888571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.44435,37.81249,51.3251,574827.0,564.441,7577.65,0.9356,12.56047987,0.9356,0.0,12.5605,0.0,537808.0,0.0
5645,MOF_net-anh_node1-N70_node2-orgN23_edge1-E3,1inor_1org_1edge,anh,2.875453892,196.4432,338.574,1071.3128,1006.696,9506.0,15336.0,13304.0,13504.0,22.0,56.0,112.0,128.0,196.0,592.0,668.0,704.0,16.7828,50.47,75.5996,83.0704,1.21,25.509,14.025,31.966,4225.0,3510.0,1950.0,4420.0,1,7.0,5.0,10.0,49.0,112.0,105.0,182.0,2.8224,8.652,6.468,12.6672,0,-15.49,-7.25,-18.06,0,401.0,295.0,582.0,0,0,0,0,0,33.0,20.0,44.0,0,6.61,4.55,9.26,435.9191,935.544,1498.6956,1947.488,1811.0,4020.0,5976.0,6644.0,68.0,146.0,234.0,316.0,380.0,966.0,1434.0,1676.0,29.4692,72.0258,109.673,133.1452,11.1672125,10.6813125,19.655525,18.379125,60.5,58.5,107.0,94.5,1,1.25,2.0,2.25,2.0,4.5,5.75,8.25,0.5404,0.706475,1.10635,1.203125,40.54,83.3375,108.905,149.4625858,0,0.55625,0.77875,1.645,0,1.25,1.75,4.75,0,0,0,0,0,-1.25,-1.75,-3.0,0,-0.025,-0.035,0.03,0,-3.75,-5.25,-8.8017775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.08926,9.51609,13.08926,15931.4,2035.33,4359.53,0.7453,1.596379284,0.7453,0.0,1.59638,0.0,11873.7,0.0
5646,MOF_net-eea_node1-N47_node2-orgN2_edge1-E5,1inor_1org_1edge,eea,1.048246106,467.3696,1009.218,3030.8256,3764.326,10070.0,23040.0,35766.0,38692.0,66.0,164.0,372.0,532.0,576.0,1864.0,3182.0,4144.0,35.4528,112.2716,221.2926,306.2156,1.44,39.252,28.98,66.876,3969.0,4788.0,7371.0,7686.0,1,10.0,10.0,20.0,100.0,260.0,370.0,520.0,2.8224,12.3984,14.4648,24.1248,0,-20.71,-12.15,-31.73,0,554.0,513.0,1138.0,0,0,0,0,0,74.0,63.0,148.0,0,9.42,8.19,19.24,622.8338,1367.6382,2242.3266,2995.072,2759.0,6372.0,9696.0,11296.0,99.0,216.0,354.0,488.0,570.0,1472.0,2250.0,2704.0,43.3038,108.4544,169.7638,212.8976,10.61441071,12.09155357,22.12585,23.67022143,57.25,66.0,112.9642857,116.2142857,1,1.464285714,2.5,2.964285714,2.607142857,6.535714286,9.5,12.42857143,0.546728571,0.834075,1.333478571,1.553925,45.42892857,106.8253571,154.9738678,200.0203699,0,0.626428571,1.149642857,1.796785714,0,1.357142857,3.535714286,5.892857143,0,0,0,0,0,-1.357142857,-1.785714286,-2.642857143,0,-0.027142857,0.054285714,0.114285714,0,-4.521428571,-6.058920357,-8.460443929,6.2361375,11.9327625,22.433625,43.142625,108.375,191.25,256.5,344.25,0.75,1.875,3.375,6.75,6.375,16.5,30.375,42.75,0.6211875,1.498575,2.4688125,3.983625,244.90875,417.1875,703.00125,1023.902437,0,-0.405,0.19125,1.17,0,10.125,22.5,56.25,0,0,0,0,0,1.125,0.0,4.5,0,0.32625,0.6075,2.115,0,15.4125,24.075,63.4340025,32.74371,23.51958,32.64117,177446.0,1083.44,5386.81,0.8582,4.266934489,0.8582,0.0,4.26693,0.0,152284.0,0.0
5647,MOF_net-eea_node1-N58_node2-orgN8_edge1-E1,1inor_1org_1edge,eea,0.803642588,196.6732,343.212,1073.8628,1009.448,9250.0,15120.0,13184.0,13376.0,22.0,56.0,112.0,128.0,196.0,592.0,668.0,704.0,16.7828,50.47,75.5996,83.0704,1.325,26.6685,14.6625,33.419,4097.0,3456.0,1920.0,4352.0,1,7.0,5.0,10.0,49.0,112.0,105.0,182.0,2.8224,8.652,6.468,12.6672,0,-15.14,-7.0,-17.56,0,394.0,290.0,572.0,0,0,0,0,0,33.0,20.0,44.0,0,6.61,4.55,9.26,1107.2839,2500.2452,4059.643,5373.385,4309.0,10310.0,15400.0,17944.0,182.0,396.0,648.0,878.0,1044.0,2676.0,4032.0,4894.0,75.5366,191.0224,294.9008,366.1398,11.07201429,10.95407143,19.5198,18.49842857,60.0,60.0,106.2857143,94.28571429,1,1.285714286,2.0,2.285714286,2.142857143,4.714285714,6.0,8.571428571,0.541471429,0.7271,1.107971429,1.2144,42.31857143,86.68714286,111.8942857,153.7029551,0,0.508571429,0.762857143,1.625714286,0,1.142857143,1.714285714,4.857142857,0,0,0,0,0,-1.142857143,-1.714285714,-2.857142857,0,-0.022857143,-0.034285714,0.045714286,0,-3.428571429,-5.142857143,-8.344888571,9.2416,24.24906667,48.49813333,81.472,49.0,130.6666667,261.3333333,266.0,1.0,3.0,6.0,11.33333333,9.0,27.0,58.0,68.0,0.5625,1.7225,3.445,4.745,54.76,231.62,463.24,646.0890173,0,1.143333333,2.286666667,7.653333333,0,2.333333333,4.666666667,41.33333333,0,0,0,0,0,0.0,-1.333333333,11.33333333,0,-0.046666667,-0.093333333,2.173333333,0,-9.1,-18.2,-3.44266,43.13111,28.24688,43.13111,321449.0,902.086,6059.06,0.8635,5.799895219,0.8635,0.0,5.79989,0.0,277571.0,0.0
5648,MOF_net-eea_node1-N58_node2-orgN14_edge1-E13,1inor_1org_1edge,eea,0.646788868,196.6732,343.212,1073.8628,1009.448,9250.0,15120.0,13184.0,13376.0,22.0,56.0,112.0,128.0,196.0,592.0,668.0,704.0,16.7828,50.47,75.5996,83.0704,1.325,26.6685,14.6625,33.419,4097.0,3456.0,1920.0,4352.0,1,7.0,5.0,10.0,49.0,112.0,105.0,182.0,2.8224,8.652,6.468,12.6672,0,-15.14,-7.0,-17.56,0,394.0,290.0,572.0,0,0,0,0,0,33.0,20.0,44.0,0,6.61,4.55,9.26,902.9191,2022.864,3257.1756,4323.928,3571.0,8436.0,12504.0,14164.0,148.0,322.0,522.0,716.0,844.0,2166.0,3258.0,3868.0,62.3092,156.6642,241.0042,296.5772,11.07201429,10.95407143,19.5198,18.49842857,60.0,60.0,106.2857143,94.28571429,1,1.285714286,2.0,2.285714286,2.142857143,4.714285714,6.0,8.571428571,0.541471429,0.7271,1.107971429,1.2144,42.31857143,86.68714286,111.8942857,153.7029551,0,0.508571429,0.762857143,1.625714286,0,1.142857143,1.714285714,4.857142857,0,0,0,0,0,-1.142857143,-1.714285714,-2.857142857,0,-0.022857143,-0.034285714,0.045714286,0,-3.428571429,-5.142857143,-8.344888571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.66859,37.59444,50.30548,567702.0,529.236,7435.75,0.9439,13.26177212,0.9439,0.0,13.2618,0.0,535854.0,0.0
5649,MOF_net-eea_node1-N58_node2-orgN8_edge1-E7,1inor_1org_1edge,eea,1.598585223,196.6732,343.212,1073.8628,1009.448,9250.0,15120.0,13184.0,13376.0,22.0,56.0,112.0,128.0,196.0,592.0,668.0,704.0,16.7828,50.47,75.5996,83.0704,1.325,26.6685,14.6625,33.419,4097.0,3456.0,1920.0,4352.0,1,7.0,5.0,10.0,49.0,112.0,105.0,182.0,2.8224,8.652,6.468,12.6672,0,-15.14,-7.0,-17.56,0,394.0,290.0,572.0,0,0,0,0,0,33.0,20.0,44.0,0,6.61,4.55,9.26,776.0989,1702.3502,2876.593,3589.0,2785.0,6494.0,10000.0,12328.0,128.0,270.0,468.0,572.0,738.0,1830.0,2700.0,3532.0,48.992,123.709,192.3068,247.1124,11.07201429,10.95407143,19.5198,18.49842857,60.0,60.0,106.2857143,94.28571429,1,1.285714286,2.0,2.285714286,2.142857143,4.714285714,6.0,8.571428571,0.541471429,0.7271,1.107971429,1.2144,42.31857143,86.68714286,111.8942857,153.7029551,0,0.508571429,0.762857143,1.625714286,0,1.142857143,1.714285714,4.857142857,0,0,0,0,0,-1.142857143,-1.714285714,-2.857142857,0,-0.022857143,-0.034285714,0.045714286,0,-3.428571429,-5.142857143,-8.344888571,9.2416,24.24906667,48.49813333,81.472,49.0,130.6666667,261.3333333,266.0,1.0,3.0,6.0,11.33333333,9.0,27.0,58.0,68.0,0.5625,1.7225,3.445,4.745,54.76,231.62,463.24,646.0890173,0,1.143333333,2.286666667,7.653333333,0,2.333333333,4.666666667,41.33333333,0,0,0,0,0,0.0,-1.333333333,11.33333333,0,-0.046666667,-0.093333333,2.173333333,0,-9.1,-18.2,-3.44266,30.24966,22.2009,30.24966,148616.0,1204.03,5519.67,0.8143,3.733009375,0.8143,0.0,3.73301,0.0,121018.0,0.0
5650,MOF_net-bwt_node1-N83_node2-orgN8_edge1-E15,1inor_1org_1edge,bwt,1.850055852,111.921,222.3594,730.929,288.558,9064.0,12936.0,7176.0,1584.0,13.0,36.0,78.0,36.0,156.0,552.0,486.0,96.0,9.6448,33.0486,47.634,20.6052,1.9044,39.0402,10.557,21.114,8464.0,6072.0,1656.0,3312.0,1,9.0,3.0,6.0,81.0,216.0,81.0,162.0,2.89,11.373,3.927,7.854,0,-15.87,-3.51,-7.02,0,762.0,258.0,516.0,0,0,0,0,0,57.0,18.0,36.0,0,8.61,2.79,5.58,970.8789,2169.2552,3578.023,4628.985,3657.0,8678.0,13108.0,15456.0,160.0,344.0,576.0,750.0,920.0,2328.0,3480.0,4326.0,64.3168,162.6556,251.812,315.8806,10.05656667,13.8635,18.07206667,19.771,54.66666667,76.0,98.66666667,92.0,1,1.666666667,2.0,2.666666667,3.666666667,7.0,8.666666667,12.0,0.5529,0.9471,1.125266667,1.334666667,61.29,122.4166667,143.78,198.933562,0,0.0,0.593333333,1.42,0,0.0,1.333333333,6.0,0,0,0,0,0,0.0,-1.333333333,-1.333333333,0,0.0,-0.026666667,0.213333333,0,8.22e-18,-4.0,-3.471406667,9.2416,24.24906667,48.49813333,81.472,49.0,130.6666667,261.3333333,266.0,1.0,3.0,6.0,11.33333333,9.0,27.0,58.0,68.0,0.5625,1.7225,3.445,4.745,54.76,231.62,463.24,646.0890173,0,1.143333333,2.286666667,7.653333333,0,2.333333333,4.666666667,41.33333333,0,0,0,0,0,0.0,-1.333333333,11.33333333,0,-0.046666667,-0.093333333,2.173333333,0,-9.1,-18.2,-3.44266,41.75525,31.26428,41.75525,494133.0,739.564,6265.63,0.9098,7.707883255,0.9098,0.0,7.70788,0.0,449563.0,0.0
5651,MOF_net-eea_node1-N58_node2-orgN5_edge1-E1,1inor_1org_1edge,eea,0.860039846,196.6732,343.212,1073.8628,1009.448,9250.0,15120.0,13184.0,13376.0,22.0,56.0,112.0,128.0,196.0,592.0,668.0,704.0,16.7828,50.47,75.5996,83.0704,1.325,26.6685,14.6625,33.419,4097.0,3456.0,1920.0,4352.0,1,7.0,5.0,10.0,49.0,112.0,105.0,182.0,2.8224,8.652,6.468,12.6672,0,-15.14,-7.0,-17.56,0,394.0,290.0,572.0,0,0,0,0,0,33.0,20.0,44.0,0,6.61,4.55,9.26,1098.6282,2472.837,3974.7086,5277.536,4317.0,10272.0,15158.0,17444.0,181.0,394.0,638.0,874.0,1032.0,2646.0,3970.0,4746.0,75.9165,191.2834,293.6574,362.5266,11.07201429,10.95407143,19.5198,18.49842857,60.0,60.0,106.2857143,94.28571429,1,1.285714286,2.0,2.285714286,2.142857143,4.714285714,6.0,8.571428571,0.541471429,0.7271,1.107971429,1.2144,42.31857143,86.68714286,111.8942857,153.7029551,0,0.508571429,0.762857143,1.625714286,0,1.142857143,1.714285714,4.857142857,0,0,0,0,0,-1.142857143,-1.714285714,-2.857142857,0,-0.022857143,-0.034285714,0.045714286,0,-3.428571429,-5.142857143,-8.344888571,9.2416,15.504,29.944,44.384,49.0,84.0,133.0,182.0,1.0,2.0,4.0,6.0,4.0,12.0,20.0,28.0,0.5625,1.155,2.01,2.865,54.76,167.24,284.212614,401.185228,0,0.98,2.31,3.64,0,2.0,9.0,16.0,0,0,0,0,0,-2.0,-2.0,-2.0,0,-0.04,0.32,0.68,0,-7.8,-8.80711,-9.81422,45.69182,29.29787,45.69182,378588.0,856.135,6747.29,0.8826,6.955850133,0.8826,0.0,6.95586,0.0,334141.0,0.0
5652,MOF_net-zzz_node1-N12_node2-orgN8_edge1-E1,1inor_1org_1edge,zzz,1.215166222,197.049,367.5576,1329.0614,1078.41,10034.0,17912.0,23866.0,17704.0,22.0,60.0,136.0,140.0,236.0,792.0,1058.0,968.0,16.6492,54.9052,92.6434,95.0452,1.5129,32.7549,17.1954,43.1115,4489.0,4154.0,6499.0,5494.0,1,8.0,6.0,12.0,64.0,160.0,184.0,256.0,2.7556,9.7608,9.1466,15.0064,0,-16.79,-6.6,-20.29,0,474.0,305.0,722.0,0,0,0,0,0,44.0,25.0,64.0,0,7.4,4.45,10.88,1107.2839,2500.2452,4059.643,5373.385,4309.0,10310.0,15400.0,17944.0,182.0,396.0,648.0,878.0,1044.0,2676.0,4032.0,4894.0,75.5366,191.0224,294.9008,366.1398,11.07201429,10.95407143,19.5198,18.49842857,60.0,60.0,106.2857143,94.28571429,1,1.285714286,2.0,2.285714286,2.142857143,4.714285714,6.0,8.571428571,0.541471429,0.7271,1.107971429,1.2144,42.31857143,86.68714286,111.8942857,153.7029551,0,0.508571429,0.762857143,1.625714286,0,1.142857143,1.714285714,4.857142857,0,0,0,0,0,-1.142857143,-1.714285714,-2.857142857,0,-0.022857143,-0.034285714,0.045714286,0,-3.428571429,-5.142857143,-8.344888571,9.2416,24.24906667,48.49813333,81.472,49.0,130.6666667,261.3333333,266.0,1.0,3.0,6.0,11.33333333,9.0,27.0,58.0,68.0,0.5625,1.7225,3.445,4.745,54.76,231.62,463.24,646.0890173,0,1.143333333,2.286666667,7.653333333,0,2.333333333,4.666666667,41.33333333,0,0,0,0,0,0.0,-1.333333333,11.33333333,0,-0.046666667,-0.093333333,2.173333333,0,-9.1,-18.2,-3.44266,24.09573,21.80967,24.09573,65328.9,1486.13,4537.61,0.7344,2.242340045,0.7344,0.0,2.24234,0.0,47977.6,0.0
5653,MOF_net-zzz_node1-N47_node2-orgN26_edge1-E13,1inor_1org_1edge,zzz,1.576406782,444.6846,951.01425,2923.8461,3620.76575,9996.0,22818.0,35381.0,37449.5,62.0,154.5,355.0,507.0,549.5,1791.0,3037.0,3883.0,33.9932,107.87105,213.7155,294.2366,1.44,39.252,28.98,66.876,3969.0,4788.0,7371.0,7686.0,1,10.0,10.0,20.0,100.0,260.0,370.0,520.0,2.8224,12.3984,14.4648,24.1248,0,-20.71,-12.15,-31.73,0,554.0,513.0,1138.0,0,0,0,0,0,74.0,63.0,148.0,0,9.42,8.19,19.24,921.2673333,2090.705333,3510.668978,4727.093133,3532.666667,8538.666667,13336.44444,15872.0,152.6666667,334.2222222,568.4444444,780.2222222,902.6666667,2354.666667,3687.555556,4595.111111,62.62664444,160.5843556,257.1548,329.6838889,10.46187619,12.47071429,22.99453333,25.39415238,56.33333333,68.0,115.1904762,123.5238095,1,1.523809524,2.666666667,3.19047619,2.761904762,7.142857143,10.66666667,13.71428571,0.548480952,0.869733333,1.408647619,1.6671,46.46571429,113.5380952,169.3337285,215.4595081,0,0.665714286,1.278571429,1.853809524,0,1.428571429,4.142857143,6.238095238,0,0,0,0,0,-1.428571429,-1.80952381,-2.571428571,0,-0.028571429,0.083809524,0.137142857,0,-4.885714286,-6.364274762,-8.498962381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35.20379,33.19923,35.20379,122093.0,1061.31,5916.11,0.8687,4.842413905,0.8687,0.0,4.84243,0.0,106062.0,0.0
5654,MOF_net-eea_node1-N58_node2-orgN8_edge1-E0,1inor_1org_1edge,eea,1.368969532,196.6732,343.212,1073.8628,1009.448,9250.0,15120.0,13184.0,13376.0,22.0,56.0,112.0,128.0,196.0,592.0,668.0,704.0,16.7828,50.47,75.5996,83.0704,1.325,26.6685,14.6625,33.419,4097.0,3456.0,1920.0,4352.0,1,7.0,5.0,10.0,49.0,112.0,105.0,182.0,2.8224,8.652,6.468,12.6672,0,-15.14,-7.0,-17.56,0,394.0,290.0,572.0,0,0,0,0,0,33.0,20.0,44.0,0,6.61,4.55,9.26,698.5114,1567.7102,2713.063,3618.775,2665.0,6350.0,10324.0,12484.0,113.0,246.0,432.0,578.0,678.0,1770.0,2814.0,3586.0,45.5705,116.8714,191.0744,248.8938,11.07201429,10.95407143,19.5198,18.49842857,60.0,60.0,106.2857143,94.28571429,1,1.285714286,2.0,2.285714286,2.142857143,4.714285714,6.0,8.571428571,0.541471429,0.7271,1.107971429,1.2144,42.31857143,86.68714286,111.8942857,153.7029551,0,0.508571429,0.762857143,1.625714286,0,1.142857143,1.714285714,4.857142857,0,0,0,0,0,-1.142857143,-1.714285714,-2.857142857,0,-0.022857143,-0.034285714,0.045714286,0,-3.428571429,-5.142857143,-8.344888571,9.2416,24.24906667,48.49813333,81.472,49.0,130.6666667,261.3333333,266.0,1.0,3.0,6.0,11.33333333,9.0,27.0,58.0,68.0,0.5625,1.7225,3.445,4.745,54.76,231.62,463.24,646.0890173,0,1.143333333,2.286666667,7.653333333,0,2.333333333,4.666666667,41.33333333,0,0,0,0,0,0.0,-1.333333333,11.33333333,0,-0.046666667,-0.093333333,2.173333333,0,-9.1,-18.2,-3.44266,29.89164,21.59845,29.89164,141228.0,1184.85,5401.4,0.8322,3.793780971,0.8322,0.0,3.79378,0.0,117530.0,0.0
5655,MOF_net-bwt_node1-N83_node2-orgN2_edge1-E15,1inor_1org_1edge,bwt,1.22179837,111.921,222.3594,730.929,288.558,9064.0,12936.0,7176.0,1584.0,13.0,36.0,78.0,36.0,156.0,552.0,486.0,96.0,9.6448,33.0486,47.634,20.6052,1.9044,39.0402,10.557,21.114,8464.0,6072.0,1656.0,3312.0,1,9.0,3.0,6.0,81.0,216.0,81.0,162.0,2.89,11.373,3.927,7.854,0,-15.87,-3.51,-7.02,0,762.0,258.0,516.0,0,0,0,0,0,57.0,18.0,36.0,0,8.61,2.79,5.58,1079.8588,2405.2332,3951.6666,5196.387,4309.0,10212.0,15324.0,18156.0,179.0,386.0,642.0,858.0,1028.0,2618.0,3930.0,4842.0,73.4078,185.8394,288.375,364.0146,10.05656667,13.8635,18.07206667,19.771,54.66666667,76.0,98.66666667,92.0,1,1.666666667,2.0,2.666666667,3.666666667,7.0,8.666666667,12.0,0.5529,0.9471,1.125266667,1.334666667,61.29,122.4166667,143.78,198.933562,0,0.0,0.593333333,1.42,0,0.0,1.333333333,6.0,0,0,0,0,0,0.0,-1.333333333,-1.333333333,0,0.0,-0.026666667,0.213333333,0,0.0,-4.0,-3.471406667,8.31485,15.91035,29.9115,57.5235,144.5,255.0,342.0,459.0,1.0,2.5,4.5,9.0,8.5,22.0,40.5,57.0,0.82825,1.9981,3.29175,5.3115,326.545,556.25,937.335,1365.20325,0,-0.54,0.255,1.56,0,13.5,30.0,75.0,0,0,0,0,0,1.5,0.0,6.0,0,0.435,0.81,2.82,0,20.55,32.1,84.57867,51.20705,33.96867,50.6564,760547.0,619.825,7200.9,0.9274,10.77419954,0.9274,0.0,10.7742,0.0,705331.0,0.0
5656,MOF_net-bpr_node1-N83_node2-orgN5_edge1-E8,1inor_1org_1edge,bpr,0.646674325,111.921,222.3594,730.929,288.558,9064.0,12936.0,7176.0,1584.0,13.0,36.0,78.0,36.0,156.0,552.0,486.0,96.0,9.6448,33.0486,47.634,20.6052,1.9044,39.0402,10.557,21.114,8464.0,6072.0,1656.0,3312.0,1,9.0,3.0,6.0,81.0,216.0,81.0,162.0,2.89,11.373,3.927,7.854,0,-15.87,-3.51,-7.02,0,762.0,258.0,516.0,0,0,0,0,0,57.0,18.0,36.0,0,8.61,2.79,5.58,690.0032,1521.432,2436.0386,3196.681,2777.0,6408.0,9446.0,10564.0,111.0,240.0,386.0,524.0,626.0,1596.0,2374.0,2780.0,47.1815,117.2248,178.7426,217.6036,10.05656667,13.8635,18.07206667,19.771,54.66666667,76.0,98.66666667,92.0,1,1.666666667,2.0,2.666666667,3.666666667,7.0,8.666666667,12.0,0.5529,0.9471,1.125266667,1.334666667,61.29,122.4166667,143.78,198.933562,0,0.0,0.593333333,1.42,0,0.0,1.333333333,6.0,0,0,0,0,0,0.0,-1.333333333,-1.333333333,0,0.0,-0.026666667,0.213333333,0,1.23e-17,-4.0,-3.471406667,9.2416,15.504,29.944,44.384,49.0,84.0,133.0,182.0,1.0,2.0,4.0,6.0,4.0,12.0,20.0,28.0,0.5625,1.155,2.01,2.865,54.76,167.24,284.212614,401.185228,0,0.98,2.31,3.64,0,2.0,9.0,16.0,0,0,0,0,0,-2.0,-2.0,-2.0,0,-0.04,0.32,0.68,0,-7.8,-8.80711,-9.81422,42.29728,33.62841,42.29728,1223060.0,536.757,7118.4,0.9455,12.53910596,0.9455,0.0,12.5391,0.0,1156410.0,0.0
